transaction_id,amount,currency,merchant_id,merchant_type,customer_location,payment_method,transaction_time,device_type,network_type,fraud_risk_score,transaction_type,customer_id,processor_pathway
TXN_800a1437,54696.596561894614,NGN,MERCH_19a8b5ba,Retail,Rural,Mobile_Money,2025-06-28 22:10:24.041499,Mobile,4G,0.519006782556175,Transfer,CUST_cf4faaec,Bank_Transfer_GTBank
TXN_83c77aca,53828.25999871087,NGN,MERCH_257f1c91,Retail,Lagos,USSD,2025-07-05 22:10:24.041502,POS,4G,0.7285069280896556,Purchase,CUST_354bbac1,Mobile_Money_Paga
TXN_0aa6199b,2026.7321077041129,NGN,MERCH_241d052e,E-commerce,Abuja,Card,2025-06-23 22:10:24.041505,Mobile,4G,0.8848287543006904,Refund,CUST_34ea48d7,USSD_MTN
TXN_82019081,44244.77119695849,NGN,MERCH_f1fdcc94,Hospitality,Port Harcourt,Bank_Transfer,2025-07-08 22:10:24.041508,POS,Wi-Fi,0.27726980344073937,Refund,CUST_dd486ce6,Bank_Transfer_Zenith
TXN_9335be61,15573.240592541046,NGN,MERCH_46981479,Service,Abuja,USSD,2025-06-24 22:10:24.041511,Mobile,4G,0.6343700940428184,Purchase,CUST_d0bd588f,Card_Mastercard
TXN_8b649df8,27795.923781300397,NGN,MERCH_d92af3df,Service,Lagos,Bank_Transfer,2025-07-15 22:10:24.041514,Mobile,Wi-Fi,0.6439135691453333,Refund,CUST_7a8a5345,USSD_Airtel
TXN_03fede32,81025.59245392945,NGN,MERCH_a9599d52,Service,Lagos,Mobile_Money,2025-07-21 22:10:24.041516,Mobile,Wi-Fi,0.9166779880953911,Transfer,CUST_69252a1a,Card_Mastercard
TXN_7bff97a7,96243.2989034328,NGN,MERCH_4231a672,Hospitality,Ibadan,Card,2025-06-22 22:10:24.041519,Web,4G,0.8533495881255045,Refund,CUST_1ebb4bd2,Card_Visa
TXN_e2259bba,41609.516512997725,NGN,MERCH_c31401ea,Retail,Lagos,Mobile_Money,2025-07-09 22:10:24.041522,Web,3G,0.06533805710417351,Transfer,CUST_8c0a120e,Card_Mastercard
TXN_2a1bfd29,33627.725891045324,NGN,MERCH_e5b2614c,E-commerce,Port Harcourt,Mobile_Money,2025-07-21 22:10:24.041525,POS,Wi-Fi,0.7898457826568831,Purchase,CUST_93539deb,Card_Mastercard
TXN_7f4624e8,7653.680374197783,NGN,MERCH_10855a07,Retail,Rural,Bank_Transfer,2025-07-13 22:10:24.041528,POS,3G,0.6863473881515109,Purchase,CUST_b53fec22,USSD_Airtel
TXN_22630af2,23846.296159122765,NGN,MERCH_4ded7382,Retail,Lagos,Bank_Transfer,2025-06-30 22:10:24.041531,POS,Wi-Fi,0.9462843383811016,Refund,CUST_d940e877,USSD_Airtel
TXN_6a62adaf,44197.02856291537,NGN,MERCH_e91c607b,Retail,Kano,Mobile_Money,2025-07-16 22:10:24.041534,Web,3G,0.1849147396670483,Refund,CUST_40293f30,Card_Visa
TXN_17cbe6f2,49074.59505007817,NGN,MERCH_b3e0f54d,Service,Kano,USSD,2025-07-03 22:10:24.041537,POS,3G,0.2480793279225878,Refund,CUST_68e0ad2f,USSD_Airtel
TXN_a3056372,44259.710419442126,NGN,MERCH_a5531e4a,E-commerce,Ibadan,USSD,2025-07-13 22:10:24.041540,Web,3G,0.4704356626167694,Refund,CUST_9ff6bf94,Mobile_Money_Paga
TXN_45c53373,61501.68155211388,NGN,MERCH_bd92a4a3,Retail,Rural,Card,2025-07-13 22:10:24.041544,Web,4G,0.9500929352928583,Purchase,CUST_69f3d1ac,USSD_Airtel
TXN_8cd28c55,23222.48024739675,NGN,MERCH_c19c5430,Service,Abuja,Bank_Transfer,2025-07-19 22:10:24.041547,POS,Wi-Fi,0.3447077964095874,Refund,CUST_ea339953,Card_Verve
TXN_9706a35e,66133.83779218915,NGN,MERCH_40de8f82,Hospitality,Ibadan,Mobile_Money,2025-07-06 22:10:24.041550,Web,3G,0.18000408794767464,Transfer,CUST_25bd3bda,USSD_MTN
TXN_b00f0795,30227.265522331167,NGN,MERCH_08360e62,E-commerce,Lagos,Bank_Transfer,2025-07-14 22:10:24.041553,Web,3G,0.9500690625189313,Purchase,CUST_171e17a4,Card_Verve
TXN_5e9ea644,14024.92586175625,NGN,MERCH_bbbc8b40,Service,Ibadan,USSD,2025-07-01 22:10:24.041556,Web,Wi-Fi,0.04219853057785217,Transfer,CUST_77b7a301,USSD_Airtel
TXN_294015c5,57982.471201904074,NGN,MERCH_cc43c74a,E-commerce,Port Harcourt,Card,2025-07-10 22:10:24.041558,Web,3G,0.49974552377263826,Purchase,CUST_3e684fd2,USSD_Airtel
TXN_bd094660,2511.9154365518207,NGN,MERCH_a1451a4e,Hospitality,Kano,Card,2025-07-05 22:10:24.041561,Web,3G,0.00956370714016841,Transfer,CUST_b2db303c,Card_Mastercard
TXN_0bdb9114,57637.01166204681,NGN,MERCH_ebece223,E-commerce,Ibadan,USSD,2025-06-29 22:10:24.041564,POS,3G,0.8986924078982553,Refund,CUST_85bc473f,USSD_Airtel
TXN_f3582c4a,59851.16586601385,NGN,MERCH_e4ad0e49,Service,Rural,Bank_Transfer,2025-07-09 22:10:24.041567,Mobile,4G,0.8874565582701479,Transfer,CUST_62ecbbc5,Card_Visa
TXN_cad0499c,98062.71694351269,NGN,MERCH_61f1df82,Retail,Kano,USSD,2025-06-27 22:10:24.041570,POS,4G,0.8823771929961939,Purchase,CUST_610caa9c,Card_Visa
TXN_e4f73256,13698.756959227974,NGN,MERCH_d310c7d9,Service,Rural,Mobile_Money,2025-07-19 22:10:24.041573,Mobile,Wi-Fi,0.2990211920231658,Refund,CUST_f6add493,Card_Verve
TXN_f5009a90,80851.9792303242,NGN,MERCH_3c3ae588,Service,Lagos,Card,2025-06-29 22:10:24.041576,Mobile,4G,0.8147700874649445,Transfer,CUST_d54ba688,Bank_Transfer_FirstBank
TXN_b12d3b6d,46081.73832489363,NGN,MERCH_4a62cd1f,E-commerce,Rural,Card,2025-07-22 22:10:24.041581,POS,4G,0.06758939811805775,Transfer,CUST_c0c611e0,Bank_Transfer_Zenith
TXN_a38ca101,57459.110507947684,NGN,MERCH_ceb066ab,E-commerce,Kano,USSD,2025-07-22 22:10:24.041585,Mobile,3G,0.05871835965693928,Purchase,CUST_8bc4ab55,Card_Visa
TXN_3add2750,52609.58324391217,NGN,MERCH_5c0098ee,Retail,Abuja,USSD,2025-06-24 22:10:24.041587,Mobile,Wi-Fi,0.5590318025644241,Purchase,CUST_90384a26,USSD_MTN
TXN_97bd3707,34941.783359981426,NGN,MERCH_e43ac216,Hospitality,Kano,Bank_Transfer,2025-07-09 22:10:24.041590,Mobile,4G,0.63756013021375,Purchase,CUST_7ac7c49c,Card_Mastercard
TXN_05bf4a53,51336.74811156689,NGN,MERCH_9c95dc73,Service,Abuja,USSD,2025-07-01 22:10:24.041593,POS,Wi-Fi,0.14233040698234323,Transfer,CUST_69bcbc83,Bank_Transfer_FirstBank
TXN_8d0eb467,53977.98791135683,NGN,MERCH_6a5cecd8,Service,Kano,Bank_Transfer,2025-07-10 22:10:24.041596,POS,Wi-Fi,0.6770486663845157,Refund,CUST_21380967,USSD_Airtel
TXN_86ec8631,47530.20421160906,NGN,MERCH_899c9cec,E-commerce,Rural,Mobile_Money,2025-07-03 22:10:24.041599,POS,4G,0.703867234155637,Purchase,CUST_0e46e807,USSD_MTN
TXN_3e9feef5,32321.84550182524,NGN,MERCH_362e331f,Service,Ibadan,Mobile_Money,2025-07-04 22:10:24.041602,Mobile,Wi-Fi,0.3485203134757914,Transfer,CUST_27e6daee,Mobile_Money_OPay
TXN_d35eb172,98448.94338228168,NGN,MERCH_5b6c5088,Retail,Lagos,Card,2025-07-11 22:10:24.041605,POS,Wi-Fi,0.6538536324000528,Refund,CUST_aa47a5d7,Mobile_Money_OPay
TXN_417f6ec4,71695.5073570873,NGN,MERCH_bf89a034,E-commerce,Rural,Bank_Transfer,2025-07-17 22:10:24.041608,Web,4G,0.07248164304573346,Transfer,CUST_51df258e,Bank_Transfer_GTBank
TXN_eb6206a9,90215.64359821196,NGN,MERCH_cb1ecd25,Retail,Ibadan,Bank_Transfer,2025-06-25 22:10:24.041611,Mobile,4G,0.08759188879441349,Refund,CUST_f0249dee,USSD_Airtel
TXN_484e7e5e,36028.4946895864,NGN,MERCH_7c4b21f2,Retail,Kano,Card,2025-06-29 22:10:24.041614,POS,3G,0.6575758802374713,Transfer,CUST_f7d33f8c,Card_Visa
TXN_6f513781,99504.69303654757,NGN,MERCH_94dd1078,Hospitality,Rural,Bank_Transfer,2025-06-28 22:10:24.041616,Mobile,3G,0.7382599523568921,Purchase,CUST_65fdab76,Bank_Transfer_GTBank
TXN_3b7d3f0d,35623.400314565224,NGN,MERCH_b7221cb6,Service,Kano,Mobile_Money,2025-06-26 22:10:24.041619,POS,3G,0.10220278715973041,Refund,CUST_e2335cd4,Mobile_Money_Paga
TXN_e26137f1,36985.82036135638,NGN,MERCH_8985f8c1,E-commerce,Ibadan,Card,2025-07-16 22:10:24.041622,Mobile,4G,0.8557028601632848,Transfer,CUST_f298493a,Bank_Transfer_FirstBank
TXN_a71e537f,15326.43251051698,NGN,MERCH_383ec24d,Hospitality,Abuja,Mobile_Money,2025-06-22 22:10:24.041625,POS,3G,0.952843217320806,Purchase,CUST_3fd2d42c,Card_Mastercard
TXN_48e18b7d,45815.27740969287,NGN,MERCH_7d42e9f1,Retail,Kano,Bank_Transfer,2025-07-02 22:10:24.041628,Mobile,3G,0.6304261781183002,Transfer,CUST_e717de37,USSD_Airtel
TXN_645b319b,91374.80083391206,NGN,MERCH_f32defb9,Retail,Abuja,Mobile_Money,2025-07-10 22:10:24.041631,POS,Wi-Fi,0.7966385628888015,Transfer,CUST_05c108c8,Mobile_Money_OPay
TXN_f09d686c,32645.59616279555,NGN,MERCH_87521326,Retail,Lagos,USSD,2025-07-11 22:10:24.041634,Mobile,3G,0.7417006730416126,Purchase,CUST_7135d8f0,Mobile_Money_Paga
TXN_f78f8867,28689.212387868374,NGN,MERCH_64e7b8cb,E-commerce,Lagos,USSD,2025-06-30 22:10:24.041637,POS,Wi-Fi,0.24906775966482742,Refund,CUST_3a276285,Bank_Transfer_FirstBank
TXN_d5456397,81207.82306426943,NGN,MERCH_ac9b250d,Service,Abuja,Mobile_Money,2025-07-19 22:10:24.041640,Mobile,4G,0.029699405617860664,Purchase,CUST_5a4804b2,Mobile_Money_OPay
TXN_ec44a204,74966.7061941055,NGN,MERCH_1c4c5963,Service,Kano,Card,2025-07-18 22:10:24.041643,Mobile,Wi-Fi,0.05239725560808983,Transfer,CUST_fe3effed,USSD_MTN
TXN_a286d448,8629.985487653053,NGN,MERCH_ffb9b57c,Hospitality,Kano,Bank_Transfer,2025-07-18 22:10:24.041645,Mobile,3G,0.3689023103494894,Refund,CUST_a6481e9e,Mobile_Money_OPay
TXN_598e0b3d,26076.180834323455,NGN,MERCH_3801af74,Hospitality,Ibadan,USSD,2025-06-28 22:10:24.041648,POS,4G,0.25098511953384117,Refund,CUST_480dcb5a,USSD_MTN
TXN_4126b23f,12547.384791186814,NGN,MERCH_1e062fe9,E-commerce,Kano,Bank_Transfer,2025-07-16 22:10:24.041651,Mobile,4G,0.89881617791115,Transfer,CUST_ad7ebea3,Mobile_Money_OPay
TXN_57322e15,65788.48106861685,NGN,MERCH_841c2792,Hospitality,Ibadan,Bank_Transfer,2025-07-13 22:10:24.041654,Mobile,3G,0.319818868949867,Purchase,CUST_a690fb8a,USSD_MTN
TXN_fdc4d052,81120.76078683895,NGN,MERCH_0f381946,Service,Kano,Card,2025-07-18 22:10:24.041657,Web,Wi-Fi,0.08500303970931022,Purchase,CUST_fe7ab314,Card_Mastercard
TXN_9dfcb994,82815.31944118945,NGN,MERCH_7bd84d80,E-commerce,Port Harcourt,USSD,2025-07-08 22:10:24.041660,Mobile,3G,0.6206843373925052,Refund,CUST_90344835,Bank_Transfer_Zenith
TXN_a5e0b9d1,72381.73709578154,NGN,MERCH_1eaa8637,Hospitality,Ibadan,Mobile_Money,2025-07-02 22:10:24.041663,POS,Wi-Fi,0.6957420967025405,Transfer,CUST_af39d768,Mobile_Money_Paga
TXN_1b975833,42264.9775135232,NGN,MERCH_501fb42f,Service,Port Harcourt,Mobile_Money,2025-07-08 22:10:24.041666,Mobile,4G,0.6288270426335592,Refund,CUST_20b7e6f0,Mobile_Money_Paga
TXN_bae1c014,89275.48499966181,NGN,MERCH_76960606,Retail,Rural,USSD,2025-07-14 22:10:24.041669,POS,4G,0.10925355806835357,Refund,CUST_dffb0576,USSD_MTN
TXN_dfe8da0f,36767.734381562164,NGN,MERCH_eee1ea5a,Service,Kano,Bank_Transfer,2025-06-29 22:10:24.041672,Web,4G,0.5407910059624169,Purchase,CUST_3d52300f,Card_Mastercard
TXN_2a132f9a,65391.41728838663,NGN,MERCH_021d3b7b,Hospitality,Rural,Card,2025-07-20 22:10:24.041674,Mobile,3G,0.48601828234718436,Transfer,CUST_9f92d31f,USSD_MTN
TXN_0a455425,44823.24675045397,NGN,MERCH_6e81da3c,Hospitality,Abuja,Mobile_Money,2025-07-21 22:10:24.041677,Mobile,Wi-Fi,0.8833673181960755,Purchase,CUST_f00ca88d,Mobile_Money_Paga
TXN_ce74f8a3,2426.3403359576114,NGN,MERCH_590695af,Hospitality,Kano,USSD,2025-07-13 22:10:24.041680,Mobile,3G,0.49557176534327385,Refund,CUST_1d7047fc,Bank_Transfer_FirstBank
TXN_5c9f7664,18394.746646050156,NGN,MERCH_448c118a,Service,Rural,Bank_Transfer,2025-07-08 22:10:24.041683,Web,4G,0.7652043728493716,Refund,CUST_2b221873,Bank_Transfer_FirstBank
TXN_ea0610e4,68048.68157408763,NGN,MERCH_a8222ca1,Service,Abuja,USSD,2025-07-03 22:10:24.041686,Web,4G,0.06768120057184546,Transfer,CUST_7a62cb20,USSD_MTN
TXN_df9cb3b4,93825.79110561959,NGN,MERCH_1b2ecb3c,Hospitality,Rural,Card,2025-07-17 22:10:24.041689,Web,Wi-Fi,0.160716548691478,Purchase,CUST_26445385,Mobile_Money_Paga
TXN_0db22fd7,99421.04355294902,NGN,MERCH_c0a32876,E-commerce,Ibadan,USSD,2025-07-10 22:10:24.041692,Web,4G,0.3835601601010392,Transfer,CUST_09270e6d,Bank_Transfer_FirstBank
TXN_f3a88a8a,83520.00891481288,NGN,MERCH_9f033022,E-commerce,Port Harcourt,Bank_Transfer,2025-06-24 22:10:24.041695,POS,4G,0.4910808869108495,Purchase,CUST_46241f14,Mobile_Money_OPay
TXN_4c521b43,85716.69917310114,NGN,MERCH_31cabe97,Service,Port Harcourt,Card,2025-07-04 22:10:24.041697,Mobile,4G,0.2128205522697023,Refund,CUST_81abbe15,USSD_Airtel
TXN_a37346d7,82700.24880132705,NGN,MERCH_a7070fab,Retail,Abuja,USSD,2025-06-30 22:10:24.041700,Mobile,4G,0.3593917227088659,Refund,CUST_50e5bd9e,Bank_Transfer_Zenith
TXN_c6343f63,73619.40275783335,NGN,MERCH_b43ee746,Service,Ibadan,USSD,2025-07-16 22:10:24.041703,Mobile,4G,0.7603542992056339,Purchase,CUST_49f5bfae,Mobile_Money_Paga
TXN_fedfd0e6,66571.88702559263,NGN,MERCH_a90e4f75,Service,Abuja,Mobile_Money,2025-07-17 22:10:24.041713,POS,4G,0.9495192918895217,Purchase,CUST_574ff81e,Card_Verve
TXN_a95349aa,68107.39284306414,NGN,MERCH_2059f8d5,Retail,Abuja,Mobile_Money,2025-07-08 22:10:24.041716,POS,4G,0.14393526922872857,Purchase,CUST_a8e5e6a4,USSD_Airtel
TXN_00704761,63972.74025538833,NGN,MERCH_54f91df0,Service,Lagos,Mobile_Money,2025-07-19 22:10:24.041719,Web,Wi-Fi,0.24380625083775886,Refund,CUST_ef8f281f,USSD_MTN
TXN_7feb642a,96494.28915986013,NGN,MERCH_ea2467ae,Service,Lagos,Bank_Transfer,2025-06-25 22:10:24.041722,Mobile,Wi-Fi,0.16774695013573482,Purchase,CUST_bb561350,Bank_Transfer_GTBank
TXN_9f25d058,72529.5107602481,NGN,MERCH_337ac0da,Hospitality,Ibadan,Mobile_Money,2025-07-01 22:10:24.041725,Mobile,3G,0.18865460025244396,Purchase,CUST_9dbd70f0,Mobile_Money_Paga
TXN_c4fc1d57,39693.413568454,NGN,MERCH_f8143669,Retail,Kano,Mobile_Money,2025-07-13 22:10:24.041728,Mobile,3G,0.9125110583912207,Refund,CUST_2a4643a7,Bank_Transfer_GTBank
TXN_a174c989,45718.48729307882,NGN,MERCH_73ea0fc2,Service,Kano,Mobile_Money,2025-07-12 22:10:24.041731,Web,3G,0.6207333731597827,Transfer,CUST_4b67905c,USSD_MTN
TXN_2a6263bf,34854.60698277188,NGN,MERCH_66f85203,Service,Lagos,Bank_Transfer,2025-06-25 22:10:24.041736,POS,3G,0.8162585695812182,Transfer,CUST_e2ba8248,USSD_MTN
TXN_7837bc46,4382.226619489082,NGN,MERCH_067a5d17,E-commerce,Kano,USSD,2025-07-10 22:10:24.041739,Mobile,4G,0.41868010782965503,Purchase,CUST_4ecad59a,Card_Mastercard
TXN_4f662dd9,1514.957431929612,NGN,MERCH_7a8cce57,Retail,Kano,Mobile_Money,2025-07-13 22:10:24.041742,Web,Wi-Fi,0.7746393828270375,Transfer,CUST_dc585a82,Bank_Transfer_Zenith
TXN_fd6b9dde,4343.6808182742225,NGN,MERCH_8cbdacce,E-commerce,Rural,Mobile_Money,2025-07-18 22:10:24.041745,Mobile,Wi-Fi,0.11284710173136547,Refund,CUST_53d91e2c,USSD_Airtel
TXN_828b7939,96941.8331468245,NGN,MERCH_754c4808,Hospitality,Abuja,Mobile_Money,2025-07-06 22:10:24.041748,POS,3G,0.20803033921969682,Refund,CUST_40b79c03,Mobile_Money_OPay
TXN_ac76f6a1,19132.853480157486,NGN,MERCH_a2dbb57a,Retail,Kano,USSD,2025-07-21 22:10:24.041750,Web,Wi-Fi,0.5421120764392119,Transfer,CUST_1f69a9e1,Card_Mastercard
TXN_c798c208,59815.45051681607,NGN,MERCH_0557e0b5,Hospitality,Lagos,Card,2025-07-11 22:10:24.041753,POS,Wi-Fi,0.6337413984464207,Purchase,CUST_b60a4d31,Bank_Transfer_Zenith
TXN_faf3dc48,3383.833194446161,NGN,MERCH_7ae68527,E-commerce,Ibadan,USSD,2025-07-22 22:10:24.041756,Web,Wi-Fi,0.11670331956242141,Purchase,CUST_bd90bce0,Bank_Transfer_Zenith
TXN_46fd6a35,25427.344742376947,NGN,MERCH_292c311d,Retail,Abuja,Mobile_Money,2025-07-19 22:10:24.041759,Mobile,3G,0.4993683488348405,Transfer,CUST_1c2dede6,Bank_Transfer_GTBank
TXN_1f3e4206,83689.71772583942,NGN,MERCH_a37214ef,Hospitality,Lagos,Card,2025-07-02 22:10:24.041762,Mobile,3G,0.8689865636945784,Transfer,CUST_6f3b9873,Mobile_Money_OPay
TXN_1b31a472,48218.54800031253,NGN,MERCH_86fe63b9,Retail,Kano,Card,2025-07-16 22:10:24.041765,Mobile,Wi-Fi,0.21308393547527682,Transfer,CUST_b95e327b,USSD_Airtel
TXN_d1aaa475,94081.26383116256,NGN,MERCH_c63966dd,Service,Lagos,Card,2025-07-06 22:10:24.041768,Web,Wi-Fi,0.13407772011605967,Transfer,CUST_17053d2a,USSD_MTN
TXN_fec70854,47721.421657772335,NGN,MERCH_726874c6,Hospitality,Ibadan,Mobile_Money,2025-07-16 22:10:24.041771,Web,4G,0.491461733148718,Transfer,CUST_95fcf03c,USSD_Airtel
TXN_41320bb2,26837.3307136023,NGN,MERCH_8e4a9acf,Retail,Abuja,Mobile_Money,2025-07-19 22:10:24.041774,Mobile,3G,0.07089531390103532,Purchase,CUST_c47f5ecf,Bank_Transfer_GTBank
TXN_7ee78e14,34909.00774930435,NGN,MERCH_192460c4,E-commerce,Lagos,USSD,2025-07-07 22:10:24.041776,Web,Wi-Fi,0.23678945824437192,Transfer,CUST_099cb35d,USSD_Airtel
TXN_341e8d42,69334.48121919736,NGN,MERCH_d1f8dc2a,E-commerce,Abuja,USSD,2025-07-07 22:10:24.041779,POS,Wi-Fi,0.488313334586878,Purchase,CUST_dde61077,Card_Verve
TXN_bb6d4f81,35071.35809362447,NGN,MERCH_4c93d3a2,Service,Ibadan,Bank_Transfer,2025-07-14 22:10:24.041782,Mobile,Wi-Fi,0.3986744504518108,Refund,CUST_9d315548,Mobile_Money_Paga
TXN_8e327c32,77272.32337545593,NGN,MERCH_b4d889e3,Retail,Abuja,Bank_Transfer,2025-07-04 22:10:24.041785,POS,4G,0.40278661334304455,Refund,CUST_81f47ba3,USSD_MTN
TXN_e8eeb1e8,28949.82298438116,NGN,MERCH_b950ed3a,E-commerce,Lagos,USSD,2025-07-20 22:10:24.041788,POS,4G,0.0639578540534882,Refund,CUST_b8ba2a25,Card_Visa
TXN_f0547436,10885.703838491934,NGN,MERCH_e78404f3,Hospitality,Rural,USSD,2025-07-21 22:10:24.041791,POS,4G,0.5371669134656996,Purchase,CUST_7cac524c,Mobile_Money_Paga
TXN_11652190,33612.37069801053,NGN,MERCH_dec2edd1,E-commerce,Lagos,Bank_Transfer,2025-06-24 22:10:24.041794,Mobile,Wi-Fi,0.6066262752398488,Transfer,CUST_5d9703a4,Bank_Transfer_Zenith
TXN_56c01044,33430.66581188454,NGN,MERCH_dc4c99b6,Service,Lagos,Card,2025-07-18 22:10:24.041797,Mobile,4G,0.16752095834667724,Refund,CUST_2787ccc9,Mobile_Money_OPay
TXN_2c5e2770,12262.12987287297,NGN,MERCH_9477aebd,Service,Abuja,Card,2025-07-21 22:10:24.041801,Mobile,Wi-Fi,0.36795087061965537,Transfer,CUST_d8921a31,Card_Mastercard
TXN_4af3c03e,74020.49722357313,NGN,MERCH_08ae798e,Retail,Lagos,USSD,2025-07-22 22:10:24.041804,Web,Wi-Fi,0.9562364035300597,Purchase,CUST_3018652c,Bank_Transfer_FirstBank
TXN_0ee47912,22249.028154988853,NGN,MERCH_b033167c,Hospitality,Port Harcourt,Mobile_Money,2025-07-12 22:10:24.041807,Web,Wi-Fi,0.3368646286283441,Refund,CUST_b7d38e07,Mobile_Money_Paga
TXN_b96e3751,80464.86406584256,NGN,MERCH_fc3cec7a,Service,Port Harcourt,Mobile_Money,2025-07-20 22:10:24.041809,Mobile,Wi-Fi,0.745391474357056,Transfer,CUST_89f27c04,Mobile_Money_OPay
TXN_e1b38d6a,61524.01042150631,NGN,MERCH_35c6c650,Retail,Kano,USSD,2025-07-19 22:10:24.041812,POS,Wi-Fi,0.5031488689283771,Transfer,CUST_cbcb628a,USSD_MTN
TXN_7bdcf67c,79618.82758780688,NGN,MERCH_20032f27,Retail,Lagos,Mobile_Money,2025-07-16 22:10:24.041815,Mobile,3G,0.7844468329214832,Purchase,CUST_d07fdc92,Mobile_Money_Paga
TXN_c2250350,4160.914797383517,NGN,MERCH_336cf94c,Retail,Kano,USSD,2025-06-28 22:10:24.041818,Web,Wi-Fi,0.7397880686539766,Purchase,CUST_c4fb1e4c,Bank_Transfer_GTBank
TXN_9b6b4457,18980.10524643608,NGN,MERCH_87b4e908,Service,Rural,USSD,2025-06-22 22:10:24.041821,Web,3G,0.9592895275747793,Purchase,CUST_a34acce8,Mobile_Money_Paga
TXN_57e296e4,34259.42489007105,NGN,MERCH_7ce60041,Hospitality,Kano,Mobile_Money,2025-07-18 22:10:24.041824,POS,Wi-Fi,0.2842116936527044,Refund,CUST_eefc3fba,Mobile_Money_OPay
TXN_664f6ab8,4544.666935668087,NGN,MERCH_d9ac3435,Hospitality,Lagos,USSD,2025-07-08 22:10:24.041827,Mobile,4G,0.03249480362779256,Refund,CUST_f40b190e,USSD_Airtel
TXN_75904f4e,46128.521151891844,NGN,MERCH_2edabdf8,E-commerce,Rural,USSD,2025-06-22 22:10:24.041830,Web,Wi-Fi,0.3724812054136266,Refund,CUST_853b4bd9,USSD_Airtel
TXN_232b2334,42901.1720054152,NGN,MERCH_284e5741,E-commerce,Abuja,Card,2025-06-28 22:10:24.041833,Web,Wi-Fi,0.915565032530951,Purchase,CUST_0f99c094,Bank_Transfer_FirstBank
TXN_388025b2,91561.67322498822,NGN,MERCH_98b56723,Retail,Lagos,Card,2025-06-27 22:10:24.041836,Web,Wi-Fi,0.8118811801730105,Refund,CUST_69d5eda0,Card_Visa
TXN_579f5c61,24001.105695661743,NGN,MERCH_aaeaf10a,E-commerce,Port Harcourt,Card,2025-06-24 22:10:24.041839,Web,3G,0.8756789572906584,Transfer,CUST_11948a06,USSD_Airtel
TXN_9e5199bf,94479.47370071111,NGN,MERCH_bd80101e,Hospitality,Ibadan,Mobile_Money,2025-07-21 22:10:24.041841,Web,3G,0.00806017858194652,Transfer,CUST_b74a7bf6,Card_Visa
TXN_3c764e75,1979.6324071038812,NGN,MERCH_487c4553,Service,Port Harcourt,Mobile_Money,2025-07-06 22:10:24.041844,POS,Wi-Fi,0.028470931471044403,Refund,CUST_a0cc9d60,Card_Visa
TXN_f67bd818,76530.90162142154,NGN,MERCH_48880c67,Service,Ibadan,Mobile_Money,2025-06-23 22:10:24.041847,Web,3G,0.1752701495747091,Purchase,CUST_f3963bdd,Card_Verve
TXN_64859556,41069.016964022376,NGN,MERCH_8a7c5afa,Service,Lagos,USSD,2025-07-07 22:10:24.041850,Mobile,4G,0.365788935163718,Transfer,CUST_c4118cc0,Bank_Transfer_GTBank
TXN_903a9936,76318.86732947335,NGN,MERCH_6b759c50,Hospitality,Ibadan,Mobile_Money,2025-07-02 22:10:24.041853,Mobile,Wi-Fi,0.2343267479737351,Purchase,CUST_e1951a9e,Bank_Transfer_Zenith
TXN_330f2e5c,90712.72187835349,NGN,MERCH_41c9e60b,Service,Kano,Bank_Transfer,2025-07-03 22:10:24.041856,POS,3G,0.7623779598810734,Refund,CUST_f3450a92,Mobile_Money_OPay
TXN_ae8402c7,40658.25810531401,NGN,MERCH_53c965ed,Service,Port Harcourt,Bank_Transfer,2025-06-24 22:10:24.041859,Mobile,4G,0.4459706112678531,Transfer,CUST_49c1d93c,USSD_MTN
TXN_ef33cd90,78163.31077416055,NGN,MERCH_fc2715db,Retail,Port Harcourt,USSD,2025-07-21 22:10:24.041862,Web,3G,0.8103108059705615,Refund,CUST_146724e3,USSD_Airtel
TXN_d0f03f58,9897.0665718209,NGN,MERCH_d5da8209,E-commerce,Abuja,Mobile_Money,2025-07-22 22:10:24.041865,Mobile,3G,0.21228639426360596,Transfer,CUST_074bc3a3,USSD_MTN
TXN_4a7e6457,93409.28686107129,NGN,MERCH_d83aaa95,Hospitality,Ibadan,Mobile_Money,2025-07-08 22:10:24.041867,Web,4G,0.6965002295209517,Transfer,CUST_4508d3f1,USSD_Airtel
TXN_311e474d,94785.06910712706,NGN,MERCH_f206fde8,E-commerce,Abuja,Card,2025-07-13 22:10:24.041870,Mobile,3G,0.10890614560112555,Purchase,CUST_4455fcd9,Bank_Transfer_GTBank
TXN_5ad907fe,60743.114690571885,NGN,MERCH_6be9aeeb,Retail,Port Harcourt,Mobile_Money,2025-07-01 22:10:24.041873,Mobile,4G,0.1949395687300549,Purchase,CUST_8347d2ae,USSD_MTN
TXN_e09f0f7f,74189.40204498982,NGN,MERCH_efb345c5,Retail,Lagos,Card,2025-07-14 22:10:24.041876,Web,4G,0.9410769033656741,Refund,CUST_56c398dd,Card_Mastercard
TXN_a0dbb6fc,49646.00472314912,NGN,MERCH_f2ad00db,E-commerce,Ibadan,USSD,2025-06-23 22:10:24.041879,Mobile,Wi-Fi,0.864874234541295,Purchase,CUST_15024369,Card_Verve
TXN_c505c670,22824.903830313433,NGN,MERCH_876f5cc6,E-commerce,Rural,Mobile_Money,2025-06-29 22:10:24.041882,Mobile,3G,0.9575097393750934,Transfer,CUST_9c37dcb3,Card_Verve
